"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"43010","Schantz,B.","Hotze,B.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"4318","Schantz,B.","Hinshaw,V.S.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"5718","Hotze,B.","Hinshaw,V.S.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"126","Koptides,M.","Ugorcakova,J.",1993,"Submitted (07-JUL-1993) Institute of Molecular Biology, Slovak	Academy of Sciences, Bratislava","Corynebacterium phage BFK20","Viruses",28358
"221","Koptides,M.","Baloghova,E.",1993,"Submitted (07-JUL-1993) Institute of Molecular Biology, Slovak	Academy of Sciences, Bratislava","Corynebacterium phage BFK20","Viruses",28358
"315","Koptides,M.","Bukovska,G.",1993,"Submitted (07-JUL-1993) Institute of Molecular Biology, Slovak	Academy of Sciences, Bratislava","Corynebacterium phage BFK20","Viruses",28358
"411","Koptides,M.","Timko,J.",1993,"Submitted (07-JUL-1993) Institute of Molecular Biology, Slovak	Academy of Sciences, Bratislava","Corynebacterium phage BFK20","Viruses",28358
"14521","Ugorcakova,J.","Baloghova,E.",1993,"Submitted (07-JUL-1993) Institute of Molecular Biology, Slovak	Academy of Sciences, Bratislava","Corynebacterium phage BFK20","Viruses",28358
"14615","Ugorcakova,J.","Bukovska,G.",1993,"Submitted (07-JUL-1993) Institute of Molecular Biology, Slovak	Academy of Sciences, Bratislava","Corynebacterium phage BFK20","Viruses",28358
"14711","Ugorcakova,J.","Timko,J.",1993,"Submitted (07-JUL-1993) Institute of Molecular Biology, Slovak	Academy of Sciences, Bratislava","Corynebacterium phage BFK20","Viruses",28358
"28815","Baloghova,E.","Bukovska,G.",1993,"Submitted (07-JUL-1993) Institute of Molecular Biology, Slovak	Academy of Sciences, Bratislava","Corynebacterium phage BFK20","Viruses",28358
"28911","Baloghova,E.","Timko,J.",1993,"Submitted (07-JUL-1993) Institute of Molecular Biology, Slovak	Academy of Sciences, Bratislava","Corynebacterium phage BFK20","Viruses",28358
"43011","Bukovska,G.","Timko,J.",1993,"Submitted (07-JUL-1993) Institute of Molecular Biology, Slovak	Academy of Sciences, Bratislava","Corynebacterium phage BFK20","Viruses",28358
"127","Farr,A.","Wang,H.",1993,"Submitted (13-AUG-1993) Department of Microbiology and Immunology,	Indiana University School of Medicine, Indianapolis, IN 46202, USA","Human papillomavirus type 6","Viruses",31552
"222","Farr,A.","Kasher,M.S.",1993,"Submitted (13-AUG-1993) Department of Microbiology and Immunology,	Indiana University School of Medicine, Indianapolis, IN 46202, USA","Human papillomavirus type 6","Viruses",31552
"316","Farr,A.","Roman,A.",1993,"Submitted (13-AUG-1993) Department of Microbiology and Immunology,	Indiana University School of Medicine, Indianapolis, IN 46202, USA","Human papillomavirus type 6","Viruses",31552
"14522","Wang,H.","Kasher,M.S.",1993,"Submitted (13-AUG-1993) Department of Microbiology and Immunology,	Indiana University School of Medicine, Indianapolis, IN 46202, USA","Human papillomavirus type 6","Viruses",31552
"14616","Wang,H.","Roman,A.",1993,"Submitted (13-AUG-1993) Department of Microbiology and Immunology,	Indiana University School of Medicine, Indianapolis, IN 46202, USA","Human papillomavirus type 6","Viruses",31552
"28816","Kasher,M.S.","Roman,A.",1993,"Submitted (13-AUG-1993) Department of Microbiology and Immunology,	Indiana University School of Medicine, Indianapolis, IN 46202, USA","Human papillomavirus type 6","Viruses",31552
"128","Karthigesu,V.D.","Allison,L.M.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"223","Karthigesu,V.D.","Fortuin,M.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"317","Karthigesu,V.D.","Mendy,M.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"412","Karthigesu,V.D.","Whittle,H.C",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"59","Karthigesu,V.D.",",Howard,C.R.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"14523","Allison,L.M.","Fortuin,M.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"14617","Allison,L.M.","Mendy,M.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"14712","Allison,L.M.","Whittle,H.C",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"1489","Allison,L.M.",",Howard,C.R.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"28817","Fortuin,M.","Mendy,M.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"28912","Fortuin,M.","Whittle,H.C",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"2909","Fortuin,M.",",Howard,C.R.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"43012","Mendy,M.","Whittle,H.C",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"4319","Mendy,M.",",Howard,C.R.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"5719","Whittle,H.C",",Howard,C.R.",1993,"Submitted (11-SEP-1993) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"129","Nichol,S.T.","Rowe,J.E.",1993,"Submitted (15-OCT-1993) Cell and Molecular Biology Program,	University of Nevada, Reno, NV 89557, USA","Vesicular stomatitis Indiana virus","Viruses",11277
"224","Nichol,S.T.","Fitch,W.M.",1993,"Submitted (15-OCT-1993) Cell and Molecular Biology Program,	University of Nevada, Reno, NV 89557, USA","Vesicular stomatitis Indiana virus","Viruses",11277
"14524","Rowe,J.E.","Fitch,W.M.",1993,"Submitted (15-OCT-1993) Cell and Molecular Biology Program,	University of Nevada, Reno, NV 89557, USA","Vesicular stomatitis Indiana virus","Viruses",11277
"130","Inkster,M.D.","Hinshaw,V.S.",1993,"Submitted (09-OCT-1993) Molecular Microbiology and Immunology, St.	Louis University School of Medicine, MO 63104-1004, USA","Influenza A virus (A/duck/WI/1938/80 (H1N1))","Viruses",292725
"225","Inkster,M.D.","Schulze,I.T.",1993,"Submitted (09-OCT-1993) Molecular Microbiology and Immunology, St.	Louis University School of Medicine, MO 63104-1004, USA","Influenza A virus (A/duck/WI/1938/80 (H1N1))","Viruses",292725
"14525","Hinshaw,V.S.","Schulze,I.T.",1993,"Submitted (09-OCT-1993) Molecular Microbiology and Immunology, St.	Louis University School of Medicine, MO 63104-1004, USA","Influenza A virus (A/duck/WI/1938/80 (H1N1))","Viruses",292725
"131","Kan,N.C.","Baluda,M.A.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Oncology, National	Cancer Institute, Frederick Cancer Research Facility, Frederick, MD	21701, USA","Avian myeloblastosis-associated virus","Viruses",11960
"226","Kan,N.C.","Papas,T.S.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Oncology, National	Cancer Institute, Frederick Cancer Research Facility, Frederick, MD	21701, USA","Avian myeloblastosis-associated virus","Viruses",11960
"14526","Baluda,M.A.","Papas,T.S.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Oncology, National	Cancer Institute, Frederick Cancer Research Facility, Frederick, MD	21701, USA","Avian myeloblastosis-associated virus","Viruses",11960
"132","Yaegashi,T.","Vakharia,V.N.",1993,"Submitted (02-AUG-1993) Department of Biochemistry, University of	Kansas Medical Center, Kansas City, KS 66103, USA","Dengue virus 2","Viruses",11060
"227","Yaegashi,T.","Page,K.",1993,"Submitted (02-AUG-1993) Department of Biochemistry, University of	Kansas Medical Center, Kansas City, KS 66103, USA","Dengue virus 2","Viruses",11060
"318","Yaegashi,T.","Sasaguri,Y.",1993,"Submitted (02-AUG-1993) Department of Biochemistry, University of	Kansas Medical Center, Kansas City, KS 66103, USA","Dengue virus 2","Viruses",11060
"413","Yaegashi,T.","Padmanabhan,R.",1993,"Submitted (02-AUG-1993) Department of Biochemistry, University of	Kansas Medical Center, Kansas City, KS 66103, USA","Dengue virus 2","Viruses",11060
"14527","Vakharia,V.N.","Page,K.",1993,"Submitted (02-AUG-1993) Department of Biochemistry, University of	Kansas Medical Center, Kansas City, KS 66103, USA","Dengue virus 2","Viruses",11060
"14618","Vakharia,V.N.","Sasaguri,Y.",1993,"Submitted (02-AUG-1993) Department of Biochemistry, University of	Kansas Medical Center, Kansas City, KS 66103, USA","Dengue virus 2","Viruses",11060
"14713","Vakharia,V.N.","Padmanabhan,R.",1993,"Submitted (02-AUG-1993) Department of Biochemistry, University of	Kansas Medical Center, Kansas City, KS 66103, USA","Dengue virus 2","Viruses",11060
"28818","Page,K.","Sasaguri,Y.",1993,"Submitted (02-AUG-1993) Department of Biochemistry, University of	Kansas Medical Center, Kansas City, KS 66103, USA","Dengue virus 2","Viruses",11060
"28913","Page,K.","Padmanabhan,R.",1993,"Submitted (02-AUG-1993) Department of Biochemistry, University of	Kansas Medical Center, Kansas City, KS 66103, USA","Dengue virus 2","Viruses",11060
"43013","Sasaguri,Y.","Padmanabhan,R.",1993,"Submitted (02-AUG-1993) Department of Biochemistry, University of	Kansas Medical Center, Kansas City, KS 66103, USA","Dengue virus 2","Viruses",11060
"133","Baker,C.C.","Phelps,W.C.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"228","Baker,C.C.","Lindgren,V.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"319","Baker,C.C.","Braun,M.J.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"414","Baker,C.C.","Gonda,M.A.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"510","Baker,C.C.","Howley,P.M.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"14528","Phelps,W.C.","Lindgren,V.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"14619","Phelps,W.C.","Braun,M.J.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"14714","Phelps,W.C.","Gonda,M.A.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"14810","Phelps,W.C.","Howley,P.M.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"28819","Lindgren,V.","Braun,M.J.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"28914","Lindgren,V.","Gonda,M.A.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"29010","Lindgren,V.","Howley,P.M.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"43014","Braun,M.J.","Gonda,M.A.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"43110","Braun,M.J.","Howley,P.M.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"57110","Gonda,M.A.","Howley,P.M.",1993,"Submitted (27-APR-1993) Depts of Tumor Virus Biology and Cell and	Molecular Structure, National Cancer Institute, Frederick, MD	21701, USA","Human papillomavirus type 16","Viruses",333760
"134","Akoto-Amanfu,E.","Sivasubramanian,N.",1993,"Submitted (02-AUG-1993) Department of Microbiology and Immunology,	School of Medicine and Jonsson Comprehensive Cancer Center,	University of California, Los Angeles, CA 90024, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"229","Akoto-Amanfu,E.","Nayak,D.P.",1993,"Submitted (02-AUG-1993) Department of Microbiology and Immunology,	School of Medicine and Jonsson Comprehensive Cancer Center,	University of California, Los Angeles, CA 90024, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"14529","Sivasubramanian,N.","Nayak,D.P.",1993,"Submitted (02-AUG-1993) Department of Microbiology and Immunology,	School of Medicine and Jonsson Comprehensive Cancer Center,	University of California, Los Angeles, CA 90024, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"135","Yamashita,M.","Krystal,M.",1993,"Submitted (02-AUG-1993) Department of Microbiology, Mount Sinai	School of Medicine, City University of New York, New York, NY	10029, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"230","Yamashita,M.","Fitch,W.M.",1993,"Submitted (02-AUG-1993) Department of Microbiology, Mount Sinai	School of Medicine, City University of New York, New York, NY	10029, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"320","Yamashita,M.","Palese,P.",1993,"Submitted (02-AUG-1993) Department of Microbiology, Mount Sinai	School of Medicine, City University of New York, New York, NY	10029, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"14530","Krystal,M.","Fitch,W.M.",1993,"Submitted (02-AUG-1993) Department of Microbiology, Mount Sinai	School of Medicine, City University of New York, New York, NY	10029, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"14620","Krystal,M.","Palese,P.",1993,"Submitted (02-AUG-1993) Department of Microbiology, Mount Sinai	School of Medicine, City University of New York, New York, NY	10029, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"28820","Fitch,W.M.","Palese,P.",1993,"Submitted (02-AUG-1993) Department of Microbiology, Mount Sinai	School of Medicine, City University of New York, New York, NY	10029, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"136","Rivkina,M.B.","Lunin,V.G.",1993,"Submitted (27-APR-1993) August Kirchenstein Institute of	Microbiology, Latvian SSR Academy of Sciences, Latvia","Hepatitis B virus","Viruses",10407
"231","Rivkina,M.B.","Mahov,A.M.",1993,"Submitted (27-APR-1993) August Kirchenstein Institute of	Microbiology, Latvian SSR Academy of Sciences, Latvia","Hepatitis B virus","Viruses",10407
"321","Rivkina,M.B.","Tikchonenko,T.I.",1993,"Submitted (27-APR-1993) August Kirchenstein Institute of	Microbiology, Latvian SSR Academy of Sciences, Latvia","Hepatitis B virus","Viruses",10407
"415","Rivkina,M.B.","Kukain,R.A.",1993,"Submitted (27-APR-1993) August Kirchenstein Institute of	Microbiology, Latvian SSR Academy of Sciences, Latvia","Hepatitis B virus","Viruses",10407
"14531","Lunin,V.G.","Mahov,A.M.",1993,"Submitted (27-APR-1993) August Kirchenstein Institute of	Microbiology, Latvian SSR Academy of Sciences, Latvia","Hepatitis B virus","Viruses",10407
"14621","Lunin,V.G.","Tikchonenko,T.I.",1993,"Submitted (27-APR-1993) August Kirchenstein Institute of	Microbiology, Latvian SSR Academy of Sciences, Latvia","Hepatitis B virus","Viruses",10407
"14715","Lunin,V.G.","Kukain,R.A.",1993,"Submitted (27-APR-1993) August Kirchenstein Institute of	Microbiology, Latvian SSR Academy of Sciences, Latvia","Hepatitis B virus","Viruses",10407
"28821","Mahov,A.M.","Tikchonenko,T.I.",1993,"Submitted (27-APR-1993) August Kirchenstein Institute of	Microbiology, Latvian SSR Academy of Sciences, Latvia","Hepatitis B virus","Viruses",10407
"28915","Mahov,A.M.","Kukain,R.A.",1993,"Submitted (27-APR-1993) August Kirchenstein Institute of	Microbiology, Latvian SSR Academy of Sciences, Latvia","Hepatitis B virus","Viruses",10407
"43015","Tikchonenko,T.I.","Kukain,R.A.",1993,"Submitted (27-APR-1993) August Kirchenstein Institute of	Microbiology, Latvian SSR Academy of Sciences, Latvia","Hepatitis B virus","Viruses",10407
"137","Delmas,V.","de La Roche Saint Andre,C.",1993,"Submitted (02-AUG-1993) Laboratoire d'Oncologie Moleculaire,	Institut Gustave Roussy, Villejuif, France","Mesocricetus auratus polyomavirus 1","Viruses",1891729
"232","Delmas,V.","Gardes,M.",1993,"Submitted (02-AUG-1993) Laboratoire d'Oncologie Moleculaire,	Institut Gustave Roussy, Villejuif, France","Mesocricetus auratus polyomavirus 1","Viruses",1891729
"322","Delmas,V.","Goutebroze,L.",1993,"Submitted (02-AUG-1993) Laboratoire d'Oncologie Moleculaire,	Institut Gustave Roussy, Villejuif, France","Mesocricetus auratus polyomavirus 1","Viruses",1891729
"416","Delmas,V.","Feunteun,J.",1993,"Submitted (02-AUG-1993) Laboratoire d'Oncologie Moleculaire,	Institut Gustave Roussy, Villejuif, France","Mesocricetus auratus polyomavirus 1","Viruses",1891729
"14532","de La Roche Saint Andre,C.","Gardes,M.",1993,"Submitted (02-AUG-1993) Laboratoire d'Oncologie Moleculaire,	Institut Gustave Roussy, Villejuif, France","Mesocricetus auratus polyomavirus 1","Viruses",1891729
"14622","de La Roche Saint Andre,C.","Goutebroze,L.",1993,"Submitted (02-AUG-1993) Laboratoire d'Oncologie Moleculaire,	Institut Gustave Roussy, Villejuif, France","Mesocricetus auratus polyomavirus 1","Viruses",1891729
"14716","de La Roche Saint Andre,C.","Feunteun,J.",1993,"Submitted (02-AUG-1993) Laboratoire d'Oncologie Moleculaire,	Institut Gustave Roussy, Villejuif, France","Mesocricetus auratus polyomavirus 1","Viruses",1891729
"28822","Gardes,M.","Goutebroze,L.",1993,"Submitted (02-AUG-1993) Laboratoire d'Oncologie Moleculaire,	Institut Gustave Roussy, Villejuif, France","Mesocricetus auratus polyomavirus 1","Viruses",1891729
"28916","Gardes,M.","Feunteun,J.",1993,"Submitted (02-AUG-1993) Laboratoire d'Oncologie Moleculaire,	Institut Gustave Roussy, Villejuif, France","Mesocricetus auratus polyomavirus 1","Viruses",1891729
"43016","Goutebroze,L.","Feunteun,J.",1993,"Submitted (02-AUG-1993) Laboratoire d'Oncologie Moleculaire,	Institut Gustave Roussy, Villejuif, France","Mesocricetus auratus polyomavirus 1","Viruses",1891729
"138","Nuttall,S.D.","Hum,C.P.",1993,"Submitted (04-AUG-1993) Department of Microbiology, University of	Melbourne, Parkville, Australia","Rotavirus B37","Viruses",37324
"233","Nuttall,S.D.","Holmes,I.H.",1993,"Submitted (04-AUG-1993) Department of Microbiology, University of	Melbourne, Parkville, Australia","Rotavirus B37","Viruses",37324
"323","Nuttall,S.D.","Dyall-Smith,M.L.",1993,"Submitted (04-AUG-1993) Department of Microbiology, University of	Melbourne, Parkville, Australia","Rotavirus B37","Viruses",37324
"14533","Hum,C.P.","Holmes,I.H.",1993,"Submitted (04-AUG-1993) Department of Microbiology, University of	Melbourne, Parkville, Australia","Rotavirus B37","Viruses",37324
"14623","Hum,C.P.","Dyall-Smith,M.L.",1993,"Submitted (04-AUG-1993) Department of Microbiology, University of	Melbourne, Parkville, Australia","Rotavirus B37","Viruses",37324
"28823","Holmes,I.H.","Dyall-Smith,M.L.",1993,"Submitted (04-AUG-1993) Department of Microbiology, University of	Melbourne, Parkville, Australia","Rotavirus B37","Viruses",37324
"139","Rohde,W.","Randles,J.W.",1993,"Submitted (02-AUG-1993) Waite Agricultural Research Institute,	University of Adelaide, Glen Osmond, South Australia 5064,	Australia","Coconut foliar decay virus","Viruses",12474
"234","Rohde,W.","Langridge,P.",1993,"Submitted (02-AUG-1993) Waite Agricultural Research Institute,	University of Adelaide, Glen Osmond, South Australia 5064,	Australia","Coconut foliar decay virus","Viruses",12474
"324","Rohde,W.","Hanold,D.",1993,"Submitted (02-AUG-1993) Waite Agricultural Research Institute,	University of Adelaide, Glen Osmond, South Australia 5064,	Australia","Coconut foliar decay virus","Viruses",12474
"14534","Randles,J.W.","Langridge,P.",1993,"Submitted (02-AUG-1993) Waite Agricultural Research Institute,	University of Adelaide, Glen Osmond, South Australia 5064,	Australia","Coconut foliar decay virus","Viruses",12474
"14624","Randles,J.W.","Hanold,D.",1993,"Submitted (02-AUG-1993) Waite Agricultural Research Institute,	University of Adelaide, Glen Osmond, South Australia 5064,	Australia","Coconut foliar decay virus","Viruses",12474
"28824","Langridge,P.","Hanold,D.",1993,"Submitted (02-AUG-1993) Waite Agricultural Research Institute,	University of Adelaide, Glen Osmond, South Australia 5064,	Australia","Coconut foliar decay virus","Viruses",12474
"140","Kurath,G.","Palukaitis,P.",1993,"Submitted (02-AUG-1993) Department of Plant Pathology, Cornell	University, Ithaca, NY 14853-5908, USA","Cucumber mosaic virus satellite RNA","Viruses",12436
"141","Garcia,P.","Garcia,J.L.",1993,"Submitted (27-APR-1993) Centro de Investigaciones Biologicas	Microbiologia Molecular, Ramiro de Maeztu 9, Madrid 28040, Spain","Streptococcus phage CP-7","Viruses",10748
"235","Garcia,P.","Garcia,E.",1993,"Submitted (27-APR-1993) Centro de Investigaciones Biologicas	Microbiologia Molecular, Ramiro de Maeztu 9, Madrid 28040, Spain","Streptococcus phage CP-7","Viruses",10748
"325","Garcia,P.","Sanchez-Puelles,J.M.",1993,"Submitted (27-APR-1993) Centro de Investigaciones Biologicas	Microbiologia Molecular, Ramiro de Maeztu 9, Madrid 28040, Spain","Streptococcus phage CP-7","Viruses",10748
"417","Garcia,P.","Lopez,R.",1993,"Submitted (27-APR-1993) Centro de Investigaciones Biologicas	Microbiologia Molecular, Ramiro de Maeztu 9, Madrid 28040, Spain","Streptococcus phage CP-7","Viruses",10748
"14535","Garcia,J.L.","Garcia,E.",1993,"Submitted (27-APR-1993) Centro de Investigaciones Biologicas	Microbiologia Molecular, Ramiro de Maeztu 9, Madrid 28040, Spain","Streptococcus phage CP-7","Viruses",10748
"14625","Garcia,J.L.","Sanchez-Puelles,J.M.",1993,"Submitted (27-APR-1993) Centro de Investigaciones Biologicas	Microbiologia Molecular, Ramiro de Maeztu 9, Madrid 28040, Spain","Streptococcus phage CP-7","Viruses",10748
"14717","Garcia,J.L.","Lopez,R.",1993,"Submitted (27-APR-1993) Centro de Investigaciones Biologicas	Microbiologia Molecular, Ramiro de Maeztu 9, Madrid 28040, Spain","Streptococcus phage CP-7","Viruses",10748
"28825","Garcia,E.","Sanchez-Puelles,J.M.",1993,"Submitted (27-APR-1993) Centro de Investigaciones Biologicas	Microbiologia Molecular, Ramiro de Maeztu 9, Madrid 28040, Spain","Streptococcus phage CP-7","Viruses",10748
"28917","Garcia,E.","Lopez,R.",1993,"Submitted (27-APR-1993) Centro de Investigaciones Biologicas	Microbiologia Molecular, Ramiro de Maeztu 9, Madrid 28040, Spain","Streptococcus phage CP-7","Viruses",10748
"43017","Sanchez-Puelles,J.M.","Lopez,R.",1993,"Submitted (27-APR-1993) Centro de Investigaciones Biologicas	Microbiologia Molecular, Ramiro de Maeztu 9, Madrid 28040, Spain","Streptococcus phage CP-7","Viruses",10748
"142","Bilsel,P.A.","Nichol,S.T.",1993,"Submitted (03-AUG-1993) Cell and Molecular Biology Program, School	of Veterinary Medicine, University of Nevada, Reno, NV 89557, USA","Vesicular stomatitis Indiana virus","Viruses",11277
"143","Paquette,Y.","Kay,D.G.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Biology, Clinical	Research Institute of Montreal, Quebec, Canada","Murine leukemia virus","Viruses",11786
"236","Paquette,Y.","Rassart,E.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Biology, Clinical	Research Institute of Montreal, Quebec, Canada","Murine leukemia virus","Viruses",11786
"326","Paquette,Y.","Robitaille,Y.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Biology, Clinical	Research Institute of Montreal, Quebec, Canada","Murine leukemia virus","Viruses",11786
"418","Paquette,Y.","Jolicoeur,P.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Biology, Clinical	Research Institute of Montreal, Quebec, Canada","Murine leukemia virus","Viruses",11786
"14536","Kay,D.G.","Rassart,E.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Biology, Clinical	Research Institute of Montreal, Quebec, Canada","Murine leukemia virus","Viruses",11786
"14626","Kay,D.G.","Robitaille,Y.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Biology, Clinical	Research Institute of Montreal, Quebec, Canada","Murine leukemia virus","Viruses",11786
"14718","Kay,D.G.","Jolicoeur,P.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Biology, Clinical	Research Institute of Montreal, Quebec, Canada","Murine leukemia virus","Viruses",11786
"28826","Rassart,E.","Robitaille,Y.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Biology, Clinical	Research Institute of Montreal, Quebec, Canada","Murine leukemia virus","Viruses",11786
"28918","Rassart,E.","Jolicoeur,P.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Biology, Clinical	Research Institute of Montreal, Quebec, Canada","Murine leukemia virus","Viruses",11786
"43018","Robitaille,Y.","Jolicoeur,P.",1993,"Submitted (02-AUG-1993) Laboratory of Molecular Biology, Clinical	Research Institute of Montreal, Quebec, Canada","Murine leukemia virus","Viruses",11786
"144","Burmeister,W.P.","Daniels,R.S.",1993,"Submitted (02-AUG-1993) EMBL Grenoble Outstation c/o ILL, 156X,	Grenoble Cedex 38042, France","Influenza B virus (B/Beijing/1/1987)","Viruses",888440
"237","Burmeister,W.P.","Dayan,S.",1993,"Submitted (02-AUG-1993) EMBL Grenoble Outstation c/o ILL, 156X,	Grenoble Cedex 38042, France","Influenza B virus (B/Beijing/1/1987)","Viruses",888440
"327","Burmeister,W.P.","Gagnon,J.",1993,"Submitted (02-AUG-1993) EMBL Grenoble Outstation c/o ILL, 156X,	Grenoble Cedex 38042, France","Influenza B virus (B/Beijing/1/1987)","Viruses",888440
